_key,browOuterUpLeft,browOuterUpRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookOutLeft,eyeSquintLeft,eyeSquintRight,mouthPucker,browInnerUp,eyeLookInRight,eyeWideLeft,mouthDimpleRight,mouthFrownLeft,mouthLowerDownRight,mouthRight,mouthRollLower,mouthSmileLeft,mouthSmileRight,mouthUpperUpLeft,mouthUpperUpRight,eyeLookUpLeft,eyeLookUpRight,mouthShrugLower,browDownLeft,browDownRight,eyeLookInLeft,mouthDimpleLeft,mouthPressLeft,jawOpen,mouthPressRight,mouthRollUpper,eyeLookOutRight
img966.jpg,,0.10140619426965714,0.29833826422691345,0.2820548415184021,0.24227499961853027,0.24610599875450134,,0.44949546456336975,0.35870614647865295,0.2076183557510376,,,,,,,,,,,,,,,,,,,,,,,,
img242.jpg,,,0.24043238162994385,0.24982595443725586,,,0.11175426095724106,0.4722500443458557,0.34837642312049866,0.1369800567626953,,,,,,,,,,,,,0.17263130843639374,0.164682999253273,,,,,,,,,,
img230.jpg,0.6149234771728516,0.22787104547023773,0.5943011045455933,0.5599693059921265,0.5561709403991699,0.5350339412689209,0.23552227020263672,0.5942060351371765,0.5843168497085571,,0.1698385626077652,0.21034657955169678,,,,,,,,,,,,,,,,,,,,,,
img342.jpg,0.268934041261673,0.19838495552539825,0.17788465321063995,0.23994383215904236,0.1451955884695053,0.1636524349451065,,0.49708691239356995,0.4292283058166504,0.3368379771709442,,,,,,,,,,,,,,,,,,,,,,,,
img3998.jpg,0.2667196989059448,,0.1807740479707718,,,,,0.37256839871406555,0.442308634519577,0.40644463896751404,,,,,,,,,,,,,0.17903609573841095,0.21925798058509827,,,,0.13335344195365906,,,,,,0.14046137034893036
img257.jpg,0.281741738319397,0.3415379226207733,0.3371700644493103,0.14077359437942505,0.12416631728410721,0.1210697740316391,,0.6314691305160522,0.5025016069412231,0.12339602410793304,0.45791876316070557,,,,,,,,,,,,,,,,,,,,,,,
img55_1.jpg,0.3156396448612213,0.40086764097213745,0.169597789645195,0.1736113280057907,0.42360997200012207,0.40940240025520325,,0.35962316393852234,0.29197293519973755,0.21787159144878387,0.4911876916885376,,,,,,,,,,,,,,,,,0.15078693628311157,,,,,,0.12319264560937881
img26_1.jpg,,,0.757972240447998,0.772853434085846,0.8011647462844849,0.8293784856796265,,0.7127863168716431,0.6710011959075928,,,0.22086238861083984,,,,,,,,,,,,,0.15357846021652222,,,,,,,0.1224725991487503,,
img99.jpg,0.5002720355987549,0.22428858280181885,0.5948656797409058,0.6015081405639648,0.6006280183792114,0.578791618347168,0.17187859117984772,0.6691293120384216,0.5369927883148193,0.2178676277399063,0.14787882566452026,0.16501681506633759,,,,,,,,,,,,,,,,,,,,,,
img2461.jpg,0.22184982895851135,,,0.1367103010416031,0.17677554488182068,0.20282042026519775,0.13050377368927002,0.4288581907749176,0.3168679475784302,0.9333159923553467,,,,,,,,,,,,,,,,,,,,,,,,
img2058.jpg,0.4621409773826599,0.20762157440185547,,,,0.12264563143253326,0.179480642080307,0.4068490266799927,0.24012383818626404,0.7460794448852539,0.21645653247833252,0.11864081770181656,,,,,,,,,,,,,,,,,,,,,,
img617.jpg,,,0.33579301834106445,0.24178031086921692,0.30810612440109253,0.31319481134414673,,0.6247273683547974,0.5376889705657959,,,,,,,,,,,,,,,,,,,0.14941418170928955,,,,,,
img38.jpg,,,0.6583655476570129,0.6797362565994263,0.735434889793396,0.6699420809745789,0.17389175295829773,0.7434465885162354,0.5974514484405518,,,0.17772039771080017,,,,,,,,,,,,,0.18715143203735352,,,,,,,0.13116930425167084,,
img13.jpg,,,0.38599130511283875,0.3538041114807129,0.3474123775959015,0.3325566053390503,0.12919938564300537,0.5958918333053589,0.5301618576049805,,,0.13437992334365845,,,,,,,,,,,,,,0.10598370432853699,,,,0.1136908307671547,,,,
img926.jpg,0.12173871695995331,,0.14155127108097076,,,,,0.4629546105861664,0.4740588068962097,,0.3387867212295532,,,,,,,,,,,,,0.1066167801618576,,,,0.11469108611345291,,,,,,
img1623.jpg,,,0.18231958150863647,0.18108513951301575,,,0.12340856343507767,0.6725262403488159,0.5400329828262329,0.3781701922416687,,0.12729541957378387,,,,,,,,,,,0.1978524625301361,0.18726792931556702,,,,,,,,,,
img897.jpg,,,0.18094198405742645,0.1708994060754776,0.18569420278072357,0.2015257030725479,,0.6470353603363037,0.5422065258026123,,,,,,,,,,,,,,,,,,,0.18869642913341522,0.11892297118902206,,,,,0.20160694420337677
img637.jpg,0.21972587704658508,0.12149611115455627,0.17675204575061798,0.21496562659740448,0.12589693069458008,0.136581152677536,0.12268592417240143,0.44646620750427246,0.43632450699806213,0.5718995332717896,,0.12082576751708984,,,,,,,,,,,,,,,,,,,,,,
img1178.jpg,0.21015997231006622,,0.23752152919769287,0.23550517857074738,0.13587923347949982,0.14573083817958832,,0.627644419670105,0.46883732080459595,0.38262563943862915,0.1894749402999878,,,,,,,,,,,,,,,,,,,,,,,
img678.jpg,0.23414108157157898,0.19589433073997498,0.21433649957180023,0.12062375992536545,,,0.285849004983902,0.4096561670303345,0.3875649571418762,,,0.2818838059902191,,,,,,,,,,,0.14324317872524261,0.14535236358642578,,,,,,,,,,
img119.jpg,,,0.11580343544483185,0.10177160799503326,,,0.3259586989879608,0.5138697624206543,0.49825412034988403,,,0.3045196235179901,,,,,,,,,,,0.18236269056797028,0.1642920821905136,,,,,,,,,,
img86.jpg,,,0.19431526958942413,0.20782433450222015,0.1576184183359146,0.14805932343006134,,0.5193275213241577,0.46277862787246704,,,,,,,,,,,,,,,,,,,,,,,,,
img2474.jpg,0.46392083168029785,0.18098793923854828,0.6476273536682129,0.5208207368850708,0.5763752460479736,0.5653787851333618,0.2033502757549286,0.6417511105537415,0.5402247905731201,0.5630815029144287,0.14842727780342102,0.19390441477298737,,,,,,,,,,,,,,,,,,,,,,
img1618.jpg,0.21001975238323212,0.11244305968284607,0.44251593947410583,0.32258254289627075,0.3741607069969177,0.34733083844184875,,0.6119650602340698,0.5657174587249756,,,,,,,,,,,,,,,,,,,,,,,,,
img438.jpg,0.2944319546222687,0.10910758376121521,0.40995365381240845,0.43401333689689636,0.3574735224246979,0.3507780432701111,,0.7229019403457642,0.5733598470687866,0.9730209708213806,,,,,,,,,,,,,,,,,,,,,,,,
img414.jpg,0.6173814535140991,,0.2635372579097748,0.24357303977012634,0.10297710448503494,0.11758426576852798,,0.45260176062583923,0.3402045965194702,0.20994165539741516,0.10565922409296036,,,,,,,,,,,,,,,,,,,,,,,
img1903.jpg,,,0.31638383865356445,0.2693153917789459,0.2626361846923828,0.2563248574733734,,0.5884485840797424,0.5793613195419312,0.5314899682998657,,,,,,,,,,,,,,,,,,0.13235601782798767,,,,,,0.1306910365819931
img39.jpg,0.2934506833553314,0.23544394969940186,0.19939085841178894,0.1657300889492035,,,0.2307240068912506,0.4756069481372833,0.4374208450317383,0.6151491403579712,,0.20406906306743622,,,,,,,,,,,,0.10160550475120544,,,,,,,,,,
img946.jpg,0.13577823340892792,,0.1772218644618988,0.1029677540063858,,,,0.467501163482666,0.483619749546051,,0.29609212279319763,,,,,,,,,,,,0.11468465626239777,0.12050849944353104,,,,0.10240717232227325,,,,,,
img308.jpg,0.3223966360092163,0.23216675221920013,0.1402987539768219,0.10898850113153458,0.10278192907571793,0.11096442490816116,0.11142439395189285,0.34738394618034363,0.29074642062187195,0.35737261176109314,0.44795334339141846,0.11334095895290375,,,,,,,,,,,,,,,,,,,,,,
img1091.jpg,0.4576765298843384,0.19832807779312134,0.17289313673973083,0.1674322932958603,0.15102411806583405,0.18032728135585785,0.2088380604982376,0.4521224796772003,0.25047045946121216,0.6316404342651367,0.20099148154258728,0.1517539918422699,,,,,,,,,,,,,,,,,,,,,,
img396.jpg,0.10313020646572113,,0.19343715906143188,0.14900335669517517,0.12406086921691895,0.1220681443810463,0.3143727481365204,0.530228853225708,0.4897063970565796,0.1361074000597,0.11325833946466446,0.2897711992263794,,,,,,,,,,,,,,,,,,,,,,
img27.jpg,0.30870747566223145,0.24234133958816528,,,,,0.11901183426380157,0.43249088525772095,0.3865170180797577,0.22069445252418518,0.2668381333351135,0.18507425487041473,,,,,,,,,,,0.17287065088748932,0.16484226286411285,,,,,,,,,,
img563.jpg,0.33651354908943176,0.19254332780838013,0.15981131792068481,0.16041973233222961,0.22078248858451843,0.24119806289672852,0.12670324742794037,0.41207876801490784,0.26803120970726013,0.43107566237449646,0.4076935350894928,0.1070316731929779,,,,,,,,,,,,,,,,,,,,,,
img1763.jpg,0.4921192526817322,0.21381248533725739,0.6789335012435913,0.5722670555114746,0.5850369930267334,0.5758373737335205,0.1853771060705185,0.6412919759750366,0.5802267789840698,0.5638290643692017,0.15030395984649658,0.1713891476392746,,,,,,,,,,,,,,,,,,,,,0.10729014128446579,
img1748.jpg,0.5282394886016846,0.35491564869880676,0.6913794875144958,0.5760698318481445,0.7296406626701355,0.7341854572296143,0.18039099872112274,0.6021947860717773,0.46190184354782104,0.7929354310035706,0.4170152544975281,0.18604420125484467,,,,,,,,,,,,,,,,,,,,,,
img450.jpg,0.3488408327102661,0.2704131603240967,0.1324625313282013,,,,0.1722334772348404,0.631259560585022,0.5438387393951416,0.8811617493629456,0.5966868996620178,0.17588859796524048,,,,,,,,,,,0.14964473247528076,0.1593552678823471,,,,,,,,,,
img46_1.jpg,0.22096295654773712,0.12398087233304977,0.16372767090797424,0.15915562212467194,0.1791023463010788,0.17516763508319855,,0.4765615165233612,0.42589524388313293,,,,,,,,,,,,,,,,,,,,,,,,,
img1297.jpg,0.4762656092643738,,0.177102193236351,0.2586960792541504,0.14020909368991852,0.16814826428890228,0.2705216705799103,0.4753239154815674,0.37952348589897156,0.7799599170684814,,0.22190503776073456,,,,,,,,,,,,,,,,,,,,,,
img84.jpg,0.15692749619483948,0.10460538417100906,0.17894113063812256,0.17108429968357086,,,0.46021097898483276,0.5301644802093506,0.39008650183677673,0.6351877450942993,0.16069848835468292,0.4379425048828125,,,,,,,,,,,0.14049673080444336,0.1441536545753479,,,,,,,,,,
img135.jpg,0.3239230215549469,0.1795356422662735,0.4701569676399231,0.3966215252876282,0.46555328369140625,0.4243498146533966,0.13516870141029358,0.5386042594909668,0.4974702298641205,,,0.13640926778316498,,,,,,,,,,,,,0.1184353157877922,,,,,,,0.11972919851541519,,
img365.jpg,,,0.24602840840816498,0.1516163945198059,0.12015066295862198,0.11264138668775558,,0.5168464779853821,0.5232377648353577,,,,,,,,,,,,,,,0.10610046237707138,,,,,,0.25223276019096375,,0.11866175383329391,,
img24.jpg,,,0.27379509806632996,0.33301207423210144,0.23800376057624817,0.22518368065357208,,0.6621708869934082,0.6547102332115173,,,,,,,,,,,,,,,,,,,,,,,0.1745043247938156,,
img2168.jpg,0.5636671781539917,0.20883136987686157,,,,,0.21368496119976044,0.36431828141212463,0.24859347939491272,0.721833348274231,0.1695055514574051,0.16233569383621216,,,,,,,,,,,0.14046825468540192,0.1287083476781845,,,,,,,,,,
img410.jpg,0.26981601119041443,0.136216938495636,0.17543749511241913,0.13933274149894714,0.23603501915931702,0.2402859330177307,0.10684575140476227,0.33076855540275574,0.2819288969039917,0.40535271167755127,0.39009201526641846,0.10179957747459412,,,,,,,,,,,,,,,,,,,,,,
img2031.jpg,,,0.6094186305999756,0.6077044010162354,0.6212857961654663,0.5989495515823364,0.19588065147399902,0.8099523782730103,0.724259614944458,,,0.18133139610290527,,,,,,,,,,,,,,0.18921738862991333,0.3180925250053406,,,0.18644148111343384,,,,
img343_1.jpg,0.2938423156738281,0.19294734299182892,0.20450004935264587,0.2109086662530899,0.10305926948785782,0.11232288181781769,,0.5177227258682251,0.44088470935821533,0.4702431261539459,,,,,,,,,,,,,,,,,,,,,,,,
img175.jpg,0.15220974385738373,,0.16334185004234314,,0.16082683205604553,0.17188799381256104,0.22371640801429749,0.4479665160179138,0.2645741105079651,,,0.22069993615150452,,,,,,,,,,,,,,,,,,,,,,
img448.jpg,,,0.5780495405197144,0.5741149187088013,0.5273324251174927,0.49418315291404724,0.17255344986915588,0.7495626211166382,0.7557342052459717,,,0.1758168339729309,,,,,,,,,,,,,,,0.10942594707012177,,,,,,,
img41_1.jpg,0.26852652430534363,0.2265554815530777,,,0.250497430562973,0.26876750588417053,0.2574084997177124,0.1966366171836853,0.3613075911998749,0.5189002752304077,,0.2850668430328369,,,,,,,,,,,,,,,,,,,,,,
img568.jpg,0.32739970088005066,0.1618826985359192,0.1449228823184967,0.14071124792099,0.1149233803153038,0.11373033374547958,,0.417582243680954,0.4616071581840515,0.40289485454559326,,,,,,,,,,,,,,,,,,,,,,,,
img2035.jpg,0.11168477684259415,,0.22146989405155182,0.17411528527736664,,,0.1074533462524414,0.4755612909793854,0.5190216302871704,0.5457291603088379,,0.12391957640647888,,,,,,,,,,,0.13960863649845123,0.16525529325008392,,,,,,,,,,
img1706.jpg,0.30387169122695923,,0.22352980077266693,0.2822892963886261,0.20586319267749786,0.21367987990379333,,0.5415380001068115,0.41600728034973145,0.1309923231601715,0.2435140609741211,,,0.11796913295984268,,,,,,,,,,,,,,,,,,,,
img884.jpg,,,0.5785361528396606,0.5518914461135864,0.29030680656433105,0.28953489661216736,0.32018280029296875,0.6655166149139404,0.5840170383453369,,,0.3244876563549042,,,,,,,,,,,,,,,,,,,,,,
img32.jpg,,,0.15949328243732452,0.10297398269176483,,,0.24471673369407654,0.5110606551170349,0.39846140146255493,0.21045789122581482,,0.2305040806531906,,,,,,,,,,,0.17285336554050446,0.1704615354537964,,0.13684549927711487,,,,,,,,
img3951.jpg,0.23560261726379395,0.10766652226448059,0.23274701833724976,0.23774179816246033,0.24235616624355316,0.25916412472724915,0.18280749022960663,0.4430587887763977,0.3381612300872803,0.25350773334503174,0.33736613392829895,0.17840825021266937,,,,,,,,,,,,,,,,,,,,,,
img1717.jpg,0.22082455456256866,0.20857109129428864,0.18951794505119324,0.1542203277349472,0.2984108328819275,0.28173360228538513,0.10377638041973114,0.4471309781074524,0.36409464478492737,,,0.1069997027516365,,,,,,,,,,,,,,,,,,,,,,
img301.jpg,0.11329476535320282,,,,,,0.10885285586118698,0.42163193225860596,0.30884596705436707,,,0.11172842234373093,,,,,,,,,,,0.14417733252048492,0.14623697102069855,,,,,,,,,,
img40-1.jpg,,,0.3245348036289215,0.3493961691856384,0.2989675998687744,0.26973187923431396,0.1311427503824234,0.611374020576477,0.5051076412200928,,,0.12395133823156357,,,,,,,,,,,,,,,,,,,,,,
img2375.jpg,,,0.18561193346977234,0.12930238246917725,0.14442996680736542,0.13879932463169098,,0.38672006130218506,0.3790684938430786,,0.18534506857395172,,,,,,,,,,,,,,,,,,,,,,,
img154.jpg,0.2512821555137634,0.2555403411388397,0.45721325278282166,0.43789568543434143,0.3416677713394165,0.36515840888023376,0.23955412209033966,0.4641810357570648,0.3843524158000946,0.3405757248401642,0.25322115421295166,0.22926358878612518,,,,,,,,,,,,,,,,,,,,,,
img1057.jpg,0.41552507877349854,0.2474912852048874,0.24688144028186798,0.206934854388237,0.2731148302555084,0.2743496000766754,0.29009297490119934,0.45777297019958496,0.3988572061061859,0.5334591865539551,0.5017790794372559,0.2728443741798401,,,,,,,,,,,,,,,,,,,,,,
img290.jpg,0.36426079273223877,0.20145626366138458,0.20129142701625824,0.17644023895263672,0.12977492809295654,0.1375376582145691,0.1771163046360016,0.4896000325679779,0.44447264075279236,0.28561314940452576,,0.17169813811779022,,,,,,,,,,,,,,,,,,,,,,
img403.jpg,0.29964596033096313,0.11849386990070343,0.2003711760044098,0.17404550313949585,0.1477406919002533,0.14315633475780487,0.1824212223291397,0.3762415051460266,0.4685240387916565,0.38517385721206665,,0.17267073690891266,,,,,,,,,,,,,,,,,,,,,,
img1967.jpg,0.1196560338139534,0.1367441564798355,0.3358098566532135,0.2742152214050293,0.4061802625656128,0.405411034822464,,0.4168218970298767,0.3448737561702728,0.23260615766048431,,,,,,,,,,,,,,,,,,0.14399980008602142,,,,,,
img1128.jpg,0.5622727870941162,0.38581573963165283,0.15870647132396698,0.16965505480766296,0.3140077292919159,0.3461752235889435,,0.401735782623291,0.34368735551834106,0.8690426349639893,0.40564361214637756,,,,,,,,,,,,,,,,,0.15244725346565247,,,,,,
img612.jpg,0.22256462275981903,0.2709638476371765,0.16410180926322937,0.10564334690570831,,,0.15169912576675415,0.3950236141681671,0.3693782389163971,,0.15791699290275574,0.15084607899188995,,,,,,,,,,,0.14225134253501892,0.14299602806568146,,,,,,,,,,
img178.jpg,0.46709421277046204,0.30611902475357056,0.2047300934791565,0.2508573830127716,0.2470170110464096,0.24530348181724548,0.16202226281166077,0.5184964537620544,0.33734452724456787,0.11249566823244095,0.4471530020236969,0.16828292608261108,,,,,,,,,,,,,,,,,,,,,,
img1415.jpg,,,0.3946956992149353,0.3484511077404022,0.3528996706008911,0.34211108088493347,,0.6531041860580444,0.5983315706253052,0.9098081588745117,,,,,,,,,,,,,,,,0.11445147544145584,0.1639666110277176,0.13560572266578674,,,,,,0.10873354971408844
img1894.jpg,0.38913533091545105,0.1088293120265007,0.17346279323101044,0.2104940116405487,0.13869109749794006,0.1650499403476715,0.17954221367835999,0.6241141557693481,0.45019128918647766,0.9828331470489502,,0.1637135148048401,,,,,,,,,,,,,,,,,,,,,,
img166.jpg,0.5474313497543335,0.20940303802490234,0.625174343585968,0.5820093750953674,0.603202223777771,0.5764763355255127,0.26811838150024414,0.6210949420928955,0.6167644262313843,0.6564124226570129,0.11650501936674118,0.2507795989513397,,,,,,,,,,,,,,,,,,,,,0.1162656843662262,
img945.jpg,,,0.18533360958099365,0.14747275412082672,,,,0.58766108751297,0.5659476518630981,0.17249679565429688,,,,,,,,,,,,,0.23276178538799286,0.2351236492395401,,,,,,,,,,
img46.jpg,0.3377687335014343,0.10630756616592407,0.3375740349292755,0.3602043688297272,0.1527378261089325,0.19903132319450378,,0.5566540956497192,0.33106356859207153,0.14908644556999207,0.4141881465911865,0.11358008533716202,,,,,,,,,,,,,,,,,,,,,,
img234.jpg,0.25758689641952515,0.2706652581691742,0.31499314308166504,0.32661694288253784,0.1564340740442276,0.1768433302640915,,0.4334295988082886,0.36981382966041565,0.3205944299697876,0.27988293766975403,,,,,,,,,,,,,,,,,,,,,,,
img525.jpg,0.4702781140804291,0.32268697023391724,0.14607253670692444,0.1083328127861023,,,0.21270202100276947,0.5080813765525818,0.4328794777393341,0.9527142643928528,,0.1845797300338745,,,,,,,,,,,0.2146763652563095,0.2143709659576416,,,,,,,,,,
img9 (2).jpg,,,0.28914085030555725,0.22637397050857544,0.12155940383672714,0.1141735389828682,0.14153747260570526,0.4587545692920685,0.5171877145767212,,,0.14356011152267456,,,,,,,,,,,,0.10313631594181061,,,,,,0.3061912953853607,,0.2027273029088974,,
img3683.jpg,,,0.3833222985267639,0.3172788918018341,0.35524430871009827,0.3308756351470947,,0.5486634969711304,0.5872238874435425,,,,,,,,,0.10338883846998215,,,,,,,,,,,,0.39327606558799744,,0.36705929040908813,,
img392.jpg,0.22664646804332733,0.175015389919281,0.1707000881433487,,,,,0.4933260679244995,0.3714013397693634,0.14145952463150024,,,,,,,,,,,,,0.10621161013841629,0.11243876814842224,,,,0.14706432819366455,,,,,,0.1417466700077057
img465.jpg,0.19710081815719604,0.17193137109279633,0.23415303230285645,0.16060326993465424,0.34636542201042175,0.31671878695487976,,0.4913270175457001,0.38499972224235535,,,,,,,,,,,,,,,,,,,,,,,,,
img213.jpg,0.3373638093471527,0.16295722126960754,0.16719338297843933,0.1665901243686676,0.12073510885238647,0.12544265389442444,0.10091778635978699,0.4211133122444153,0.4360803961753845,0.4521474540233612,,,,,,,,,,,,,,,,,,,,,,,,
img3547.jpg,0.181308314204216,,,0.1657644659280777,0.1123911663889885,0.15008819103240967,,0.4618458151817322,0.2905271053314209,0.8140140771865845,,,,,,,,,,,,,,,,,,,,,,,,0.10685382783412933
img540.jpg,0.4799896478652954,0.5886694192886353,0.31960394978523254,0.2090589702129364,0.15144844353199005,0.17605875432491302,0.23337598145008087,0.626380443572998,0.434543251991272,0.26083654165267944,0.6792616844177246,0.22469790279865265,,,,,,,,,,,,,,,,,,,,,,
img1744.jpg,0.33565813302993774,0.2316247522830963,0.1908663958311081,0.22749072313308716,0.20203304290771484,0.20712719857692719,,0.48985159397125244,0.3609667420387268,0.5856850147247314,0.3746212422847748,,,,,,,,,,,,,,,,,0.12827230989933014,,,,,,
img888.jpg,0.2436554729938507,0.11949831247329712,0.12418849766254425,,,,,0.514150083065033,0.39486047625541687,0.899683952331543,0.46395450830459595,0.1035231351852417,,,,,,,,,,,0.2001672238111496,0.20640170574188232,,,,,,,,,,
img106.jpg,0.2302645742893219,0.1405545026063919,0.6786082983016968,0.5469604730606079,0.6657490730285645,0.6460951566696167,0.12863506376743317,0.6729304790496826,0.5886369943618774,,0.23539681732654572,0.14032310247421265,,,,,,,,,,,,,,,,,,,,,,
img366.jpg,0.37470823526382446,0.17979413270950317,0.12885986268520355,0.11619284749031067,0.25054508447647095,0.2532116770744324,0.10728073865175247,0.3923831582069397,0.2914317548274994,0.6349775195121765,0.42487531900405884,0.10274367779493332,,,,,,,,,,,,,,,,,,,,,,
img3640.jpg,,,0.2445613145828247,0.20962387323379517,0.11865191161632538,0.11572937667369843,0.16465602815151215,0.47240015864372253,0.4396876394748688,,,0.1690455824136734,,0.2743019163608551,,,,,,,,,0.13231778144836426,0.1333489567041397,,,,,0.5162007212638855,0.4645327627658844,,0.5830062627792358,,
img121.jpg,,,0.21453122794628143,0.1814546138048172,,,,0.5764892101287842,0.6017473340034485,,,,,,,,,,,,,,0.14925166964530945,0.15383361279964447,,,,,,,,,,
img1272.jpg,0.43561509251594543,0.2792818248271942,0.2473413646221161,0.30231037735939026,0.2639531195163727,0.2637369632720947,0.29621514678001404,0.503803014755249,0.3451869785785675,0.6339287757873535,0.31602373719215393,0.2769784927368164,,,,,,,,,,,,,,,,,,,,,,
img284.jpg,0.1862896978855133,0.15985716879367828,0.16185127198696136,0.10350118577480316,,,0.1765749156475067,0.3624856770038605,0.34797343611717224,,0.21675121784210205,0.17566415667533875,,,,,,,,,,,0.12926995754241943,0.13638444244861603,,,,,,,,,,
img1469.jpg,0.45703837275505066,0.31538280844688416,0.13826660811901093,0.11602809280157089,,,0.16309288144111633,0.4951389729976654,0.4199926555156708,0.9720706343650818,,0.14597520232200623,,,,,,,,,,,0.16717414557933807,0.160198375582695,,,,,,,,,,
img1269.jpg,,,0.3720235526561737,0.314988374710083,0.2722165882587433,0.28281980752944946,,0.6385898590087891,0.6109017729759216,0.9276965856552124,0.2095453292131424,0.10072987526655197,,,,,,,,,,,,,,,,,,,,,,
